user_country,user_latitude,user_longitude
South Korea,37.64705515,127.0859342
South Korea,37.5005969,126.7692569
South Korea,37.35201383,126.9515932
South Korea,37.3780867,126.9543644
China,35.09116119,113.3950607
South Korea,35.86261563,128.6496275
China,47.75909369,128.8861588
China,31.29533914,121.5020463
Japan,35.5269032,139.5801792
South Korea,37.5681381,127.2992585
China,23.64365609,117.0205524
China,26.61619396,106.8262688
South Korea,35.82367818,128.4970698
China,22.76021338,111.574652
South Korea,36.36882596,127.4074646
Japan,35.76168794,139.8085777
China,32.36103509,119.348258
China,31.14733042,120.6922799
South Korea,37.73736398,127.0660576
South Korea,37.53370399,126.840939
China,28.64910602,115.9113198
China,28.74154069,112.8732516
China,23.42263609,113.210987
China,22.83269634,108.3207993
China,28.75362479,104.6517911
China,47.23431098,123.5827465
China,29.87075066,115.5562508
China,28.82871934,121.1080088
China,27.7187036,106.896811
China,26.0638676,119.311448
South Korea,36.35762122,127.3858672
China,29.56660485,103.7405018
China,39.01943221,117.6747573
China,28.23014298,112.9733998
South Korea,37.51771973,126.6939146
South Korea,37.46943712,127.0223367
China,32.20769773,119.4527534
South Korea,35.25413821,129.0848928
South Korea,37.35942758,126.9837398
China,31.28066299,121.3579718
Japan,33.96791085,131.1751036
China,30.66867756,104.0188442
China,34.29047366,117.9978882
China,35.7780521,114.9951829
China,37.06605927,114.53762
China,36.45590245,114.6990425
South Korea,35.23119295,128.5138359
China,30.26804842,120.2051077
China,31.88279331,118.8433616
China,29.85725064,121.5484175
China,22.81204551,114.4327055
China,37.73211191,114.4543412
China,38.90984765,115.4066262
South Korea,37.57087678,126.8799369
China,31.0093664,103.6594314
China,27.61200533,113.841796
China,22.82948666,108.3442163
China,22.61819838,114.1201544
China,26.06111512,119.3598699
China,39.95524832,116.4075855
China,33.90025868,116.7699966
China,23.19159719,116.6293843
China,30.71166904,104.1164294
South Korea,37.47350452,126.9882782
China,39.82979713,109.946933
China,31.31410464,120.6391612
China,31.11201703,121.3655885
China,28.96972363,116.7790939
South Korea,37.48309122,127.068958
South Korea,35.14960601,128.4602475
South Korea,37.61232749,127.0518921
South Korea,37.25720027,126.7011977
South Korea,37.18556327,126.9668751
China,37.17643721,114.6691377
China,38.47747839,106.1816216
China,31.14994463,104.4063508
Japan,34.61146934,135.5713154
China,30.11327042,119.9136562
China,45.817678,126.7116419
Japan,35.77046616,139.6798265
China,41.77991563,123.3682541
China,23.3856952,113.2263009
China,24.89639227,118.5449882
China,31.20926075,121.6494925
China,29.32266243,121.4507866
China,27.04704001,106.0040041
South Korea,37.54278908,126.7234551
China,23.00637281,114.3252254
China,31.45364941,104.735762
China,37.98892575,115.5591126
China,39.97212879,116.45466
South Korea,37.26842881,127.1590371
South Korea,35.42633511,129.0449865
South Korea,37.48820834,127.147962
China,33.87361873,109.9627766
China,32.00352746,118.8324882
South Korea,35.18628916,126.7965128
South Korea,37.34127347,127.0768736
Japan,35.72622393,139.6668469
China,34.81157234,114.8132107
South Korea,37.87341041,126.7803676
Japan,35.4882,139.4851696
Japan,33.58902208,130.4176263
China,33.01901349,114.2963164
China,39.86027889,116.5019973
South Korea,35.24621673,128.5172234
China,28.17996698,112.9654556
China,25.07150745,102.7219021
China,27.23145315,111.5132235
China,33.81126185,113.9298549
China,32.08468117,118.7174649
China,36.20959574,117.2023974
China,38.15186077,116.1145534
China,31.33224126,120.5701179
South Korea,37.62958298,127.0346915
China,35.58684887,115.9538797
China,41.83347515,123.4399589
China,30.55817014,114.2033833
China,33.99237049,116.7810723
South Korea,35.18499652,129.0435589
China,46.6083886,124.8025325
China,30.89702782,104.0082934
China,27.90797373,113.7842318
China,34.82877592,113.6466485
China,29.679406,106.6375609
South Korea,37.33440342,126.93647
China,30.46282348,114.4212845
China,24.29233036,109.3981487
China,25.1304049,99.12397653
South Korea,37.61470972,126.9763755
South Korea,37.51549166,127.0609921
Japan,35.48711754,139.6903816
China,37.56556057,105.5958255
China,33.97351732,118.3111146
China,32.21627463,119.4173305
China,37.87813171,112.5378564
China,37.87421033,115.195134
China,36.81054521,114.436325
Japan,35.53003707,139.6396056
China,43.7897579,87.66912139
Japan,35.69640806,139.8951288
China,23.20060358,112.9724542
China,34.27808855,108.9856766
China,36.07546241,111.5587501
China,41.93400191,121.6083384
Japan,34.75325785,134.7825422
South Korea,36.30429083,127.3649092
China,30.1499935,120.2581895
China,30.36352987,113.4871354
South Korea,37.50276494,126.6566008
South Korea,35.07543131,128.9757571
China,31.0096026,121.2282953
Japan,35.64242407,139.5971073
South Korea,35.17848628,129.0913491
China,34.7185842,116.9431812
China,30.52910524,104.2419212
China,22.95941145,113.7585049
South Korea,37.41897631,126.7266502
China,29.29711954,120.1171731
China,31.37292013,120.9761601
China,32.01815564,118.8014118
China,35.92369765,117.7461236
South Korea,36.99998227,127.1043972
China,45.32478868,122.7545556
China,23.06582917,113.1917991
China,30.27326047,108.0325783
China,39.9284658,116.3603652
China,37.55122124,121.2893363
China,31.35934392,120.6506602
China,26.56548482,106.7399772
South Korea,37.21185507,127.0771328
China,37.94176762,112.4812911
China,22.74442528,113.2394403
Japan,35.66896699,139.9049222
South Korea,37.33103748,126.7682195
China,34.73647275,113.6085613
China,37.810925,114.826837
China,43.73884041,87.5362216
South Korea,37.5457632,126.8600967
China,40.00010808,116.4783979
China,32.86127831,110.81833
South Korea,37.59379477,126.923123
China,23.21229532,116.4500712
China,34.81720196,114.3697972
China,23.11135281,113.575231
South Korea,36.99112217,126.9364804
China,43.8139257,87.61863364
South Korea,37.60674615,126.7626578
Japan,35.57779023,139.7160322
China,31.08902958,105.1016049
China,31.04148129,121.2557637
China,36.41508299,119.2014299
Japan,34.99268727,136.9092726
China,38.27190169,114.789745
Japan,35.69732641,139.8775083
China,32.14822923,112.188714
China,28.4955641,121.3655936
China,40.57303976,109.975895
China,34.65547475,109.2349525
China,29.99186785,104.131109
South Korea,37.60189978,127.1075722
China,37.6744531,115.0176709
China,41.8005536,123.2843184
China,36.03278888,103.8102268
China,31.8547333,120.5470909
China,39.32520648,115.8780437
South Korea,37.48018834,126.8398871
Japan,34.63015961,135.481737
China,24.47675126,118.1009157
China,31.23418914,120.7592542
China,31.17697071,121.4113304
China,39.96966462,116.119392
China,23.05099091,114.4331755
China,31.23465544,121.3884667
China,22.55264732,113.9404035
Japan,34.80020377,135.5286996
China,24.59605504,118.240951
China,31.18151625,121.1183327
China,23.05875902,113.116359
China,39.99366499,116.5770711
China,22.63200516,113.0687097
China,23.54133706,116.3839761
China,29.4196078,109.4306685
China,24.46751391,118.1003188
China,22.6704973,113.2513536
China,28.40190496,118.137127
China,40.05473824,116.4075812
China,36.2426796,114.9558558
China,29.83357402,121.5331907
South Korea,37.3081005,127.3157313
China,32.73870531,109.0286915
China,36.13253581,103.7025851
Japan,35.4391429,139.45779
China,30.31615494,114.319283
South Korea,37.39943595,126.6706047
China,30.67739589,104.0420648
China,34.74034616,113.6918667
Japan,35.39705109,139.4680494
China,39.73220928,116.3928183
China,41.80521424,123.4675553
Japan,35.74595978,139.7504876
China,31.27090704,121.2923894
Japan,35.62927535,139.7065065
South Korea,36.61561415,127.5288827
China,39.91877339,116.5757205
China,28.87684957,121.1544917
China,24.79833097,113.6533995
China,27.71622867,120.6274111
China,39.90342315,116.1871347
South Korea,35.59724668,129.2466623
South Korea,37.45450662,126.9502948
China,36.63146553,116.9734684
South Korea,37.46940091,126.6803508
Japan,35.58143374,139.5528311
South Korea,37.63949565,126.6232097
South Korea,37.22450768,127.1147973
China,30.50872726,105.5943405
China,38.80957275,115.4795445
South Korea,37.72454449,127.2237264
China,38.9153352,116.9111917
China,43.9986596,87.34462218
China,36.73453593,114.5386383
Japan,36.4242599,139.2797835
China,31.26245654,121.3998975
Japan,36.38622575,139.0359601
China,45.36767401,126.3230055
China,45.78452014,126.5812419
China,29.97466884,121.6755625
Japan,35.75362651,139.6678936
China,30.3704957,120.1308817
Japan,35.69895256,139.8303972
South Korea,37.94242242,126.711593
China,23.29948072,116.2591447
Japan,42.94761214,141.1235284
South Korea,37.49321738,126.7372657
China,35.7544544,114.2960986
South Korea,37.08598261,126.678638
China,30.5248777,120.9072973
China,22.89432033,112.8957941
China,30.53053292,114.2430103
China,26.98685163,111.2363553
China,35.07474002,113.2632659
China,27.68173428,111.6920856
China,39.97557835,117.0318338
China,25.47616908,103.8216253
China,30.9920069,121.3579674
China,33.75807413,119.2777752
Japan,34.7309962,135.0213872
Japan,34.8855654,135.8063258
Japan,35.77157071,139.8513868
South Korea,37.82856516,126.8149118
South Korea,37.47735891,127.1319843
China,35.39957468,116.9663964
China,31.30655047,121.1137425
South Korea,37.56330014,127.0881569
China,32.78516678,119.3801791
Japan,35.75056621,139.8546987
China,23.25565693,116.4851365
China,22.75535132,113.8465758
China,28.89311681,120.0174019
China,31.06073698,121.3198399
South Korea,37.52607018,126.8338845
China,23.10513592,113.7434449
China,23.07763301,114.0305575
China,27.82559986,113.1560676
China,30.61781886,119.0071815
Japan,35.53630205,139.4760986
China,30.51548922,114.4041206
China,30.63110353,114.1716741
China,36.63862888,117.1079838
China,36.11748427,103.7694745
China,30.21609235,121.2577223
Japan,35.68856519,139.6510062
China,26.89403445,112.5411911
China,23.09496639,113.4799891
South Korea,36.63480656,127.4392871
China,28.03629436,120.7004947
Japan,35.67323841,139.8281221
China,30.34985898,120.3012554
Japan,35.07208199,137.0265393
China,40.83060221,114.801136
China,40.00892372,116.2658916
China,29.12817247,107.1196341
China,31.28192656,121.4798944
Japan,35.59648285,139.3723484
South Korea,37.58241678,127.0895397
South Korea,37.45765826,127.0765164
South Korea,37.4943169,127.1083368
Japan,35.72822301,139.643927
South Korea,37.54063475,126.8473756
Japan,35.64724056,139.6888245
China,36.8680868,114.8747093
China,27.97254785,120.7234959
China,22.81394428,108.2852054
China,23.55736659,113.5682673
China,26.60789881,111.8330027
China,36.54388716,114.4648608
South Korea,35.19887722,129.0529664
China,37.37309596,115.0599775
South Korea,37.57170753,126.8350821
China,31.47037064,121.331273
China,33.2035973,120.4472656
Japan,35.35991118,139.4485619
China,28.76533785,121.4855887
China,23.03213442,113.7631796
China,39.91598529,116.2540856
China,38.44663152,112.7271198
Japan,33.30598562,131.4607888
China,30.58759499,104.0730313
South Korea,35.18912587,129.0607601
China,43.81330639,87.5890082
Japan,34.83074702,135.2572469
South Korea,37.63027655,127.0901086
China,34.86323198,115.4999893
South Korea,37.53597916,126.8744251
China,34.15798902,112.8733037
China,24.32509432,109.4378071
China,31.20271938,121.3541577
China,40.78374811,120.8335305
Japan,35.71162947,139.5487605
China,22.65217287,114.0749646
China,28.96616393,118.8141123
South Korea,37.66530347,127.1118588
China,31.3137388,118.3734626
China,22.20464845,111.755812
China,40.26658331,116.2147355
China,29.62126027,105.0703559
China,26.05747213,119.1780299
China,30.16470071,120.1448112
China,30.28266243,120.1473826
China,26.19501966,104.1251735
South Korea,35.15279897,126.862737
China,23.34298613,116.64747
China,22.5607945,113.9179587
China,31.60441426,120.2281915
South Korea,35.10320011,128.9937973
South Korea,37.59462197,127.1485569
South Korea,36.28125036,127.3562167
China,28.58572359,121.3655932
China,31.24022011,120.6314944
China,42.92994583,129.5768975
China,31.25019532,120.5302123
South Korea,36.62945623,127.319394
China,38.02347621,114.464861
China,39.88076205,114.6738002
China,27.92051623,120.8345752
Japan,35.65937402,139.7062977
China,34.76780788,115.5088729
China,40.74166584,107.4068469
China,34.48954222,107.561802
Japan,35.73667177,139.5878011
South Korea,37.65249324,127.050878
China,27.77330546,120.5477807
China,34.24654794,108.9457662
China,39.85941408,116.2895174
China,44.6225211,129.3252143
China,38.69715193,114.8020116
Japan,34.44698737,133.3767761
China,35.24880835,113.2608815
China,37.00588151,115.2891782
China,32.89181359,117.2709708
Japan,35.90140281,139.602483
China,36.88012749,114.508821
China,29.23077055,119.4974958
China,22.08644084,113.1612338
South Korea,37.58375627,127.0372326
South Korea,37.38987895,126.916766
China,43.79397952,87.57912445
China,36.30716535,120.3627523
China,36.68012944,116.9381429
China,25.60063501,111.9449061
China,30.40000866,114.8606991
China,45.32441041,130.9357976
China,25.1429233,102.7594949
Japan,35.77520223,139.4873801
South Korea,35.11536398,126.9000764
China,29.96838492,102.9985755
China,37.76370282,114.677729
Japan,35.73303486,139.7699091
China,38.07638314,116.5340151
China,28.14455111,113.6525544
China,45.81784169,130.9301332
South Korea,35.99992556,128.4380934
South Korea,37.49999477,126.8971296
China,44.53542291,125.6391101
South Korea,37.64714474,127.0431099
China,29.03776222,111.7137694
China,24.74147108,118.6381467
China,41.28964692,123.1524366
Japan,35.04439628,135.8109327
China,36.22510069,115.6588785
China,38.53395821,114.9334838
South Korea,35.18337774,129.1293108
China,36.09534371,120.3544683
China,22.55335686,113.8703662
South Korea,37.4957058,127.1190703
China,28.91191255,105.4419551
China,39.71924607,117.2894342
South Korea,37.68578422,126.7848736
China,34.1971316,108.9430917
China,37.3268999,116.5641938
China,33.6014345,114.6509497
China,42.20933994,118.9293641
China,26.61448418,106.7559076
China,23.18320446,113.2164641
South Korea,35.12161237,129.1424499
Japan,32.81902167,130.732367
China,22.25439101,113.4482347
South Korea,35.24099848,128.9006162
Japan,43.03853579,141.4478828
China,37.39738543,121.5917944
China,28.52892413,121.5805457
China,40.89893225,111.7450289
China,23.13528728,113.4656999
China,38.99557077,121.5636367
South Korea,37.67204748,127.0694814
South Korea,37.40547996,126.9650675
Japan,36.00065327,139.5772383
China,35.75516985,107.5887221
South Korea,37.29245893,126.9984906
South Korea,36.18452734,128.3283661
Japan,35.80719477,139.3134862
China,39.81203841,116.574743
China,41.24044346,119.4161796
China,36.68905523,117.051949
Japan,35.52980243,139.3984169
China,35.47602321,110.4738665
South Korea,37.51364971,127.0316985
South Korea,35.15946763,129.0219989
China,22.93439297,113.0845885
China,31.27883905,121.6796193
China,30.40319405,120.2565021
South Korea,35.1697424,126.9368932
China,22.64082573,114.1463133
China,29.30561296,120.0665217
China,28.22838542,112.941626
China,30.80328708,104.4499314
China,31.16459647,121.4570442
China,36.1851286,114.628846
China,31.17034806,121.2702613
China,28.69340005,115.8575122
South Korea,37.69106568,126.7204315
China,39.94683479,116.8062105
South Korea,35.19163261,126.9132617
South Korea,35.84213848,128.5016058
South Korea,37.30528766,127.0872879
China,38.82187226,117.3591064
South Korea,37.51787736,126.7260672
China,30.34708701,120.1820201
China,31.62442698,120.7158214
China,31.13343326,121.654227
China,31.19641236,121.6929396
South Korea,36.11669819,129.3799268
China,21.64502588,111.1479767
South Korea,35.02744679,127.4938149
Japan,33.28748399,131.4484178
South Korea,37.5890418,126.9182108
China,30.75316273,104.1040077
China,25.2584635,110.2832218
China,24.51000786,117.6708602
South Korea,36.79652028,127.1715175
China,24.67717982,118.257666
China,35.80485388,119.9922231
South Korea,37.2631099,127.0486174
China,45.77294655,126.724155
Japan,35.51603541,139.7577625
South Korea,37.44180805,126.7401286
South Korea,35.17843101,126.8780835
South Korea,36.11777077,129.4381585
China,45.85128111,126.5387764
China,37.96008402,114.8166878
China,23.45887473,116.6749805
China,39.9890033,116.3361393
China,37.0722465,114.7998481
China,33.2510091,114.2608392
China,41.25803734,114.821801
China,22.7867842,113.1433468
South Korea,37.18387521,127.0879596
South Korea,37.15372877,126.8820368
Japan,35.6059472,139.7022033
South Korea,35.18338358,128.7773624
China,23.10872739,113.2721103
China,27.89993156,110.5866422
China,29.40515807,113.0835187
China,34.81132011,113.5392914
China,36.71689107,114.828484
China,36.13296553,120.3666086
China,34.2106817,113.4693643
China,22.97852577,113.9893284
Japan,35.2940372,137.1606303
China,34.84565761,110.4527302
China,34.65326877,112.3388866
South Korea,36.88502136,126.9624855
South Korea,37.54814555,126.8204274
South Korea,35.82535442,128.5555156
Japan,35.76584294,139.7971397
China,39.8002068,116.4143302
China,34.01197072,113.8227792
China,31.24724896,121.4583088
Japan,35.82163425,139.4063136
Japan,34.59975397,135.5171821
China,23.44086019,116.1099416
China,34.72119154,112.4213696
Japan,38.23013779,140.7743784
China,40.08618064,116.1841043
China,33.9490851,116.7681646
China,28.06173802,120.6676421
China,36.0875046,120.3809873
South Korea,37.54497164,127.1220713
China,27.98964228,116.3918479
China,28.69719238,118.2476428
China,23.06336283,113.8673935
South Korea,37.39881184,126.9713433
China,23.04397773,113.078635
South Korea,37.56192924,126.911872
Japan,35.53037054,139.653495
China,23.37904192,116.5098531
China,29.63864172,111.7525256
Japan,35.62804384,139.7263668
China,39.81678433,116.1514018
South Korea,37.31230345,126.8698197
China,39.73267564,116.3367516
China,27.7310723,109.1947976
South Korea,37.51179455,127.0487912
China,26.04313594,119.4266311
Japan,35.12570706,138.611758
China,34.27503501,108.938338
China,23.32188548,116.3524888
China,35.49176361,112.8582172
South Korea,36.620389,127.4343964
China,31.19965479,120.5978594
China,36.21612146,113.1084321
China,30.24515641,119.7031961
South Korea,37.34338947,126.7109209
Japan,35.60826163,139.7209929
China,23.49570735,116.7535749
South Korea,37.61225231,126.9231247
China,23.0939237,113.2281345
China,31.8830788,120.5048701
Japan,35.36912189,139.6500956
China,37.66822291,114.7576102
China,30.71428531,104.5482719
South Korea,36.31041866,127.4127044
South Korea,35.26001569,128.9684139
South Korea,36.07811392,129.3790432
China,29.14358665,119.6499337
South Korea,37.20392752,126.9390236
China,30.44249217,103.4716356
China,30.46300109,120.1935419
China,22.90601128,113.6119596
Japan,35.16922737,138.6961921
Japan,34.78196117,135.2226893
China,30.25005504,120.1935659
China,30.993996,119.9115873
China,31.27860744,120.6429972
South Korea,35.30045474,129.0343268
South Korea,37.53086089,126.7514349
South Korea,35.11862019,129.0403519
China,34.62571113,119.1821942
China,30.61814792,114.3103713
China,29.89481959,121.5595222
China,22.67481966,113.9362536
Japan,35.6769093,139.5824365
Japan,35.72020124,139.6238503
South Korea,37.50690423,126.9280714
China,21.52060706,109.1880025
China,42.90821235,129.4651717
South Korea,37.24195138,127.2884244
South Korea,37.07451186,126.8406507
South Korea,37.60347605,127.0454795
Japan,35.69367655,139.8711879
South Korea,37.64767828,127.0440664
South Korea,37.56556487,126.9047894
China,25.4405687,118.980021
Japan,35.49380811,139.6704518
South Korea,37.38959437,126.6983523
South Korea,37.48760948,126.8038003
China,31.84606486,117.2404975
China,34.40045174,113.7692261
China,22.71584099,113.2942307
China,30.50433511,104.0487002
South Korea,37.32883497,127.1268905
South Korea,37.57963153,127.0555087
China,31.20044317,121.480122
South Korea,37.4869109,126.7836274
China,31.874356,117.3028801
South Korea,37.66037039,126.7839165
South Korea,37.41245898,126.9243454
China,31.11852359,121.2675295
South Korea,36.61769169,127.4809366
South Korea,35.3427767,128.7105936
Japan,34.63057998,135.4370942
South Korea,37.47168745,126.8526278
China,36.05501471,103.7289189
South Korea,34.95790308,127.6033903
China,29.59883181,106.4877051
China,45.15214449,124.7891847
China,24.80333693,118.5836858
China,31.0142457,113.1141986
China,35.41539539,119.4658119
China,39.84935943,116.2281128
China,33.34429507,120.1912359
Japan,35.67888089,139.4410104
China,22.97202388,114.0369035
China,28.45893424,118.1953961
South Korea,37.47723479,126.9538295
China,28.62740693,115.8687373
China,31.20783962,121.2969645
China,30.84108446,120.1069554
Japan,35.39073697,139.5266416
Japan,35.72146605,140.0512274
South Korea,37.64325977,127.0656253
South Korea,35.82768156,127.1342481
Japan,35.74978354,139.7593824
South Korea,37.67891094,126.8161394
China,33.61133695,116.9337082
South Korea,35.22990516,129.025847
China,27.64282457,113.8069136
South Korea,37.64058939,126.5661827
China,39.13098091,116.381016
China,34.72043949,113.7712135
China,36.11213237,115.7811791
China,40.0002133,116.419389
South Korea,37.45925923,127.1311525
China,25.3814776,119.0273597
China,34.84593593,118.0712771
China,30.29142018,120.1127331
China,34.83468939,113.699017
Japan,35.80497885,139.471055
South Korea,37.09969322,126.8957824
China,31.42721535,121.2855154
South Korea,37.41523757,126.7646906
China,24.35745593,102.529805
China,31.26105554,121.6168944
Japan,35.88425826,139.6312702
South Korea,37.47575666,126.9046394
China,22.67881743,110.3471289
China,40.35133051,116.7920656
China,37.79649607,112.5960223
South Korea,37.13486029,127.5963486
China,28.05468929,120.6257384
China,39.80752115,118.1836235
China,34.28077749,108.081421
Japan,34.22623438,135.1362245
Japan,35.64284515,139.6939331
China,33.6507288,115.2132445
South Korea,37.62217144,127.0580206
South Korea,37.57026503,127.0701224
Japan,35.68427895,140.0231799
China,30.55516575,114.2992723
China,39.89703914,118.1391561
China,34.47086604,113.0230966
China,22.99400147,113.6760081
South Korea,35.20694498,129.1312214
China,36.08648979,120.320863
Japan,36.41320205,139.3048286
China,32.01035976,120.8384089
China,43.52356247,124.7848872
South Korea,35.87366491,128.5571341
China,32.09112909,118.7555964
Japan,35.57254893,139.3965086
Japan,34.76026627,135.3894364
South Korea,35.21568527,129.2283248
South Korea,37.47768772,126.6945335
China,23.11638336,113.2275345
China,22.71886393,113.907748
Japan,35.54071319,139.6691087
China,36.4638978,115.9310284
China,47.26288342,132.0256366
China,31.88567673,117.4747189
South Korea,37.44603317,126.7092969
Japan,35.8734507,139.7726432
China,25.22514969,110.2100329
China,34.75734092,113.6085613
China,36.09479562,111.5110539
South Korea,37.583913,126.8046104
China,40.21600009,117.9188896
China,39.04305183,111.0221656
China,37.53699795,122.0780654
Japan,35.7435317,139.5647583
China,39.44466514,116.3367055
China,23.4302068,116.4705213
South Korea,34.93118932,128.5314789
China,41.71932233,123.4854524
China,29.52096971,106.5387656
South Korea,35.81773344,127.1221558
Japan,35.88286995,139.7300022
China,41.89190812,123.8577127
China,26.52307156,106.6566416
China,23.25874659,116.5462349
South Korea,37.69578777,126.743601
South Korea,37.6116123,127.0018023
China,30.90427077,113.9179628
China,22.82703557,113.0131146
Japan,35.78824556,139.6593753
South Korea,37.13233455,127.1567892
China,36.51040178,118.549958
China,34.36055407,115.6317419
China,23.06382466,113.2782444
South Korea,35.14522187,126.8764711
China,32.21848697,118.785855
South Korea,37.79682542,126.7889986
China,37.47951712,122.1253971
Japan,35.68995057,139.8339288
Japan,35.54024107,139.7542464
Japan,35.75892043,139.5738994
South Korea,37.74843515,126.6363904
Japan,35.77385406,139.764804
South Korea,37.43663618,126.6849165
South Korea,37.28040916,126.9701431
South Korea,37.53433138,127.1276941
China,25.80959073,113.0488535
Japan,35.8424711,139.6251342
China,37.83950905,113.5303248
China,25.61526514,119.464343
South Korea,37.30123996,127.0480077
China,35.27459404,113.2156242
Japan,35.75635094,139.7167528
South Korea,37.54427767,127.1276623
South Korea,37.55445791,126.854416
South Korea,37.39657896,126.8895995
China,34.60854626,105.7327738
China,30.68611306,104.0652893
China,26.86300818,100.2562832
China,33.55358232,117.5554529
Japan,35.86858421,139.8126655
China,25.09711435,117.0488067
China,37.85108487,113.4765253
Japan,35.57883132,139.3354523
South Korea,34.91148877,128.465886
South Korea,37.42504999,126.6665612
Japan,32.27838161,131.508031
Japan,36.90458112,140.7840741
China,39.89012837,116.3603652
China,31.21817204,121.4113304
China,25.04579332,102.7299518
South Korea,35.79471796,128.5571957
China,29.31032224,113.1373429
South Korea,35.54515641,129.2640781
China,23.30453141,116.128061
Japan,33.28450353,130.5781669
Japan,35.70177283,140.0420665
China,31.76056515,119.9316471
China,30.81806888,106.9450457
China,30.57709763,114.2980803
China,31.23885278,121.4115281
South Korea,34.89878258,127.5447094
South Korea,35.14763467,129.0509441
China,46.8320148,130.4433004
Japan,38.29366655,140.9182225
China,31.22950316,121.3312862
China,28.00855421,120.6199845
China,29.99657108,119.8952675
South Korea,37.30947454,127.1070281
South Korea,35.52619349,129.3584164
Japan,35.00306242,135.662031
South Korea,37.2905728,127.2181479
China,29.34651222,105.2971516
Japan,35.70222747,139.6915319
South Korea,36.29422707,127.3330591
China,30.58988318,114.1795948
China,37.62854471,108.8109556
South Korea,35.85702389,128.4917881
South Korea,37.76399943,126.8206798
Japan,35.64783148,139.5585296
China,36.26726419,115.1883409
South Korea,35.16692147,129.0291553
Japan,35.75989321,139.7373321
China,32.11006668,118.7664394
China,32.54443804,111.5158207
South Korea,37.25815975,127.077071
China,36.28118644,114.4975158
South Korea,36.82405038,127.1402168
South Korea,35.81366534,128.5567971
China,43.8786809,87.51979682
South Korea,36.31889174,127.3728722
South Korea,37.53032644,126.7479564
South Korea,37.64031645,127.0234489
South Korea,35.82875035,128.6207474
South Korea,37.52865724,126.9280656
Japan,35.60435944,139.6131889
China,39.85746601,116.4547963
China,40.05963352,116.2540856
China,37.13517909,118.1072458
China,36.64579657,116.9145896
China,39.90599209,116.1288461
South Korea,36.87397376,127.1951948
China,31.18908066,121.4365297
South Korea,35.68822434,128.4246582
South Korea,37.73738128,127.0419714
China,37.78093832,112.5562803
China,24.466414,117.9990745
South Korea,37.33963706,126.8266943
China,30.7529397,111.2617529
Japan,35.42258762,139.5647406
South Korea,35.43194962,129.3607905
China,36.21981738,117.1382389
South Korea,37.52757425,127.1440541
South Korea,37.64429625,126.6715442
South Korea,37.30305524,127.0713868
South Korea,35.88330171,128.5587989
South Korea,37.23970017,126.8566733
Japan,35.76452815,139.860852
China,38.41031624,77.2132082
Japan,35.6828264,139.8632603
South Korea,37.7606976,126.7822995
China,39.97439493,116.4075855
Japan,35.83213399,139.5710994
Japan,34.95450807,135.7012469
China,36.14741471,113.1227032
South Korea,37.37592006,126.9786702
South Korea,37.27285299,127.0824527
China,23.19907144,113.2501236
South Korea,37.58809615,127.0645688
Japan,35.73483788,139.8013954
China,23.45917094,116.7928544
South Korea,37.5065514,126.7727393
China,23.11402371,113.1137091
South Korea,37.68236937,127.0638201
China,30.99211633,121.2549982
South Korea,37.56126131,127.0566503
China,41.11888426,121.2165415
China,23.28050202,116.6081597
South Korea,37.96094964,127.753704
South Korea,37.50377376,126.6963334
Japan,35.74126262,139.8709511
China,29.13983621,120.9870544
South Korea,36.9360329,126.7443671
South Korea,37.66347398,127.2491608
South Korea,35.90623418,128.6076683
South Korea,37.24974823,127.3710049
Japan,35.48664956,139.4448188
China,40.66372546,122.2780915
Japan,35.80125742,139.7988764
South Korea,36.97866231,126.8466229
South Korea,35.87274626,128.6231653
China,31.07391854,121.5128838
South Korea,37.88860567,127.8458847
South Korea,37.48896989,126.7233862
China,28.22295628,115.6946879
South Korea,37.55054429,126.8410487
China,27.78807926,114.4232777
China,31.04762386,121.5982082
China,31.12180757,121.5198675
China,22.76379072,113.9346031
South Korea,37.55851429,127.1314801
Japan,35.59863909,139.7206618
China,29.9452706,107.0278419
South Korea,37.36170734,127.2101566
China,36.60444634,101.8169575
South Korea,37.43874543,126.6527426
China,28.22766865,121.0177162
Japan,34.52149896,133.6813883
South Korea,35.31538188,129.000368
South Korea,37.59095787,127.1246383
Japan,34.76513439,135.1897296
South Korea,35.51224943,129.3758768
South Korea,37.61072442,126.9963466
China,41.78807773,123.312671
China,36.34172497,114.6090507
China,44.39657871,86.01827874
China,40.31239535,110.0197206
China,39.93997356,116.3131356
South Korea,35.12481714,129.0086186
South Korea,37.51332379,126.7853588
South Korea,35.50278102,129.4151487
China,31.98968101,118.719796
China,38.76177495,115.0416851
China,39.00477917,117.7883818
China,22.19721769,112.2893376
Japan,35.58732785,139.7125692
China,34.15965038,108.8551495
South Korea,35.20295723,126.906199
Japan,34.78100822,134.7043785
China,36.75706165,115.0290269
China,37.20045502,112.1917741
South Korea,35.15592493,126.8618875
China,32.2547347,118.7580929
South Korea,35.24667125,129.1147452
China,34.59365423,108.9417439
China,40.16026728,116.2724906
South Korea,37.29259931,126.9578489
Japan,35.58044947,139.6934237
China,40.05450627,113.1382049
China,24.38800006,109.4219423
South Korea,35.1250577,126.8751286
Japan,35.47128034,139.3157966
Japan,35.65966009,139.8515849
Japan,34.79050963,135.4646283
China,28.70808767,115.9072148
China,30.47362204,114.8834513
South Korea,35.42570313,129.3489769
South Korea,37.50131508,126.7260967
